,Trip,Latitude[deg],Vehicle Speed[km/h],Air Conditioning Power[Watts],Heater Power[Watts],Power drained(kW),Longitude[deg],Nos
40258,2780,42.27199083,60.25999832,0,0,5.432,-83.74974333,1
40259,2780,42.27199083,60.37999725,0,0,5.432,-83.74974333,2
40260,2780,42.27199083,60.37999725,0,0,5.865,-83.74974333,1
40261,2780,42.27199083,60.68000031,0,0,5.865,-83.74974333,1
40262,2780,42.27199083,60.68000031,0,0,6.256,-83.74974333,1
40263,2780,42.27199083,61.13999939,0,0,6.256,-83.74974333,1
40264,2780,42.27199083,61.13999939,0,0,6.8425,-83.74974333,1
40265,2780,42.27242194,58.18999863,0,0,7.4385,-83.74960917,1
40266,2780,42.27242194,59.72999954,0,0,6.4515,-83.74960917,1
40267,2780,42.27242194,59.72999954,0,0,7.429,-83.74960917,1
40268,2780,42.27242194,60.48999786,0,0,6.4515,-83.74960917,1
40269,2780,42.27242194,60.48999786,0,0,6.8425,-83.74960917,1
40270,2780,42.27242194,61.13999939,0,0,6.8425,-83.74960917,1
40271,2780,42.27284278,49.16999817,0,0,17.81325,-83.74950361,1
40272,2780,42.27284278,52.39999771,0,0,16.8345,-83.74950361,1
40273,2780,42.27284278,52.39999771,0,0,17.81325,-83.74950361,1
40274,2780,42.27284278,55.34999847,0,0,8.613,-83.74950361,1
40275,2780,42.27284278,55.34999847,0,0,16.8345,-83.74950361,1
40276,2780,42.27284278,57.18999863,0,0,8.02575,-83.74950361,1
40277,2780,42.27284278,57.18999863,0,0,8.613,-83.74950361,1
40278,2780,42.27284278,58.18999863,0,0,8.02575,-83.74950361,1
40279,2780,42.27334083,42.84999847,0,0,14.184,-83.74936917,1
40280,2780,42.27334083,42.84999847,0,0,16.745,-83.74936917,1
40281,2780,42.27334083,49.16999817,0,0,16.63875,-83.74936917,1
40282,2780,42.27334083,49.16999817,0,0,16.745,-83.74936917,1
40283,2780,42.27334083,49.16999817,0,0,17.81325,-83.74936917,1
40284,2780,42.27354528,17.87999916,0,0,8.43875,-83.74929778,1
40285,2780,42.27354528,17.87999916,0,0,8.471,-83.74929778,1
40286,2780,42.27354528,24.89999962,0,0,8.471,-83.74929778,1
40287,2780,42.27354528,24.89999962,0,0,16.351,-83.74929778,1
40288,2780,42.27354528,31.92000008,0,0,16.351,-83.74929778,1
40289,2780,42.27354528,38.27000046,0,0,14.184,-83.74929778,1
40290,2780,42.27354528,38.27000046,0,0,16.351,-83.74929778,1
40291,2780,42.27381028,0.0,0,0,0.0,-83.7491975,4
40292,2780,42.27381028,0.0,0,0,0.1955,-83.7491975,3
40293,2780,42.27381028,0.0,0,0,0.19575,-83.7491975,1
40294,2780,42.27381028,0.0,0,0,1.566,-83.7491975,1
40295,2780,42.27381028,6.5,0,0,1.57,-83.7491975,1
40296,2780,42.27381028,6.5,0,0,4.3175,-83.7491975,1
40297,2780,42.27381028,11.53999996,0,0,4.3175,-83.7491975,1
40298,2780,42.27381028,11.53999996,0,0,8.43875,-83.7491975,1
40299,2780,42.27381028,17.87999916,0,0,8.43875,-83.7491975,1
40300,2780,42.27391167,0.0,0,0,0.0,-83.74916889,1
40301,2780,42.27391167,3.559999943,0,0,-7.82,-83.74916889,1
40302,2780,42.27391167,3.559999943,0,0,0.0,-83.74916889,1
40303,2780,42.27391167,10.21999931,0,0,-7.82,-83.74916889,1
40304,2780,42.27391167,15.93999958,0,0,-11.339,-83.74916889,1
40305,2780,42.27391167,15.93999958,0,0,-7.82,-83.74916889,1
40306,2780,42.2740075,15.93999958,0,0,-11.339,-83.74912444,1
40307,2780,42.2740075,21.72999954,0,0,-16.031,-83.74912444,1
40308,2780,42.2740075,21.72999954,0,0,-11.339,-83.74912444,1
40309,2780,42.2740075,26.52999878,0,0,-17.595,-83.74912444,1
40310,2780,42.2740075,26.52999878,0,0,-17.415,-83.74912444,1
40311,2780,42.2740075,26.52999878,0,0,-16.031,-83.74912444,1
40312,2780,42.2740075,31.1799984,0,0,-18.576,-83.74912444,1
40313,2780,42.2740075,31.1799984,0,0,-17.415,-83.74912444,1
40314,2780,42.2742025,31.1799984,0,0,-18.576,-83.74907028,1
40315,2780,42.2742025,35.20000076,0,0,-18.7695,-83.74907028,1
40316,2780,42.2742025,35.20000076,0,0,-18.576,-83.74907028,1
40317,2780,42.2742025,38.77000046,0,0,-18.963,-83.74907028,1
40318,2780,42.2742025,38.77000046,0,0,-18.7695,-83.74907028,1
40319,2780,42.2742025,41.90999985,0,0,-18.963,-83.74907028,1
40320,2780,42.2742025,41.90999985,0,0,-17.802,-83.74907028,1
40321,2780,42.27447444,41.90999985,0,0,-17.802,-83.7490075,1
40322,2780,42.27447444,43.97999954,0,0,-17.802,-83.7490075,1
40323,2780,42.27447444,43.97999954,0,0,-15.093,-83.7490075,1
40324,2780,42.27447444,45.97999954,0,0,-15.093,-83.7490075,1
40325,2780,42.27447444,45.97999954,0,0,-11.0295,-83.7490075,1
40326,2780,42.27447444,47.54999924,0,0,-11.0295,-83.7490075,1
40327,2780,42.27480861,47.54999924,0,0,-11.0295,-83.74897333,1
40328,2780,42.27480861,49.15999985,0,0,-11.4165,-83.74897333,1
40329,2780,42.27480861,49.15999985,0,0,-11.0295,-83.74897333,1
40330,2780,42.27480861,50.59000015,0,0,-11.4165,-83.74897333,1
40331,2780,42.27516667,50.98999786,0,0,-3.1,-83.74893333,1
40332,2780,42.27516667,52.43000031,0,0,-11.04375,-83.74893333,1
40333,2780,42.27516667,52.43000031,0,0,-3.1,-83.74893333,1
40334,2780,42.27516667,52.46999741,0,0,-11.4165,-83.74893333,1
40335,2780,42.27516667,52.46999741,0,0,-11.04375,-83.74893333,1
40336,2780,42.27516667,52.46999741,0,0,-11.0295,-83.74893333,1
40337,2780,42.27553528,37.55999756,0,0,11.625,-83.74891111,1
40338,2780,42.27553528,37.55999756,0,0,11.73,-83.74891111,1
40339,2780,42.27553528,37.55999756,0,0,14.91875,-83.74891111,1
40340,2780,42.27553528,41.77999878,0,0,3.68125,-83.74891111,1
40341,2780,42.27553528,41.77999878,0,0,14.91875,-83.74891111,1
40342,2780,42.27553528,46.93999863,0,0,-3.1,-83.74891111,1
40343,2780,42.27553528,46.93999863,0,0,3.68125,-83.74891111,1
40344,2780,42.27553528,50.98999786,0,0,-3.1,-83.74891111,1
40345,2780,42.27583111,23.18000031,0,0,7.429,-83.74888861,1
40346,2780,42.27583111,23.18000031,0,0,9.775,-83.74888861,1
40347,2780,42.27583111,28.15999985,0,0,4.1055,-83.74888861,1
40348,2780,42.27583111,28.15999985,0,0,9.775,-83.74888861,1
40349,2780,42.27583111,33.14999771,0,0,4.1055,-83.74888861,1
40350,2780,42.27583111,33.14999771,0,0,11.73,-83.74888861,1
40351,2780,42.27583111,37.55999756,0,0,11.73,-83.74888861,1
40352,2780,42.276025,9.809999466,0,0,1.173,-83.74889167,1
40353,2780,42.276025,13.77999973,0,0,1.173,-83.74889167,1
40354,2780,42.276025,13.77999973,0,0,5.2785,-83.74889167,1
40355,2780,42.276025,18.3599987,0,0,5.2785,-83.74889167,1
40356,2780,42.276025,18.3599987,0,0,7.429,-83.74889167,1
40357,2780,42.276025,23.18000031,0,0,7.429,-83.74889167,1
40358,2780,42.27612611,9.63999939,0,0,-12.512,-83.74886528,1
40359,2780,42.27612611,9.63999939,0,0,1.173,-83.74886528,1
40360,2780,42.27612611,9.809999466,0,0,1.173,-83.74886528,1
40361,2780,42.27612611,14.13999939,0,0,-12.512,-83.74886528,1
40362,2780,42.27612611,18.79999924,0,0,-13.294,-83.74886528,1
40363,2780,42.27612611,18.79999924,0,0,-12.512,-83.74886528,1
40364,2780,42.27619278,18.79999924,0,0,-13.294,-83.74890833,1
40365,2780,42.27619278,23.1099987,0,0,-13.294,-83.74890833,1
40366,2780,42.27619278,23.1099987,0,0,-13.192,-83.74890833,1
40367,2780,42.27619278,26.75,0,0,-13.192,-83.74890833,1
40368,2780,42.27619278,26.75,0,0,-5.432,-83.74890833,1
40369,2780,42.27619278,30.47999954,0,0,-5.432,-83.74890833,1
40370,2780,42.27619278,30.47999954,0,0,-2.134,-83.74890833,1
40371,2780,42.27620167,9.050000191,0,0,0.393,-83.74985611,1
40372,2780,42.27620167,13.69999981,0,0,-6.4845,-83.74985611,1
40373,2780,42.27620167,13.69999981,0,0,0.393,-83.74985611,1
40374,2780,42.27620167,18.73999977,0,0,-11.79,-83.74985611,1
40375,2780,42.27620167,22.92000008,0,0,-15.1305,-83.74985611,1
40376,2780,42.27620167,22.92000008,0,0,-14.938,-83.74985611,1
40377,2780,42.27620167,22.92000008,0,0,-11.79,-83.74985611,1
40378,2780,42.27621278,30.47999954,0,0,-2.134,-83.74914972,1
40379,2780,42.27621278,32.40999985,0,0,9.98325,-83.74914972,1
40380,2780,42.27621278,32.40999985,0,0,10.179,-83.74914972,1
40381,2780,42.27621278,32.43000031,0,0,9.312,-83.74914972,1
40382,2780,42.27621278,32.48999786,0,0,9.312,-83.74914972,1
40383,2780,42.27621278,32.48999786,0,0,10.088,-83.74914972,1
40384,2780,42.27621472,28.53999901,0,0,9.396,-83.74943694,1
40385,2780,42.27621472,28.53999901,0,0,9.98325,-83.74943694,1
40386,2780,42.27621472,32.04999924,0,0,9.98325,-83.74943694,1
40387,2780,42.27621472,32.40999985,0,0,9.98325,-83.74943694,1
40388,2780,42.27621583,7.639999866,0,0,6.0915,-83.74972389,1
40389,2780,42.27621583,7.639999866,0,0,15.5235,-83.74972389,1
40390,2780,42.27621583,9.050000191,0,0,0.393,-83.74972389,1
40391,2780,42.27621583,9.050000191,0,0,6.0915,-83.74972389,1
40392,2780,42.27621583,13.97999954,0,0,15.07275,-83.74972389,1
40393,2780,42.27621583,13.97999954,0,0,15.46425,-83.74972389,1
40394,2780,42.27621583,13.97999954,0,0,15.5235,-83.74972389,1
40395,2780,42.27621583,21.48999977,0,0,15.07275,-83.74972389,1
40396,2789,42.28650528,40.87999725,0,0,-22.035,-83.73206889,1
40397,2789,42.28650528,45.06999969,0,0,-22.035,-83.73206889,1
40398,2789,42.28650528,48.75,0,0,-22.035,-83.73206889,1
40399,2789,42.28650528,48.75,0,0,-19.89,-83.73206889,1
40400,2789,42.28650528,48.75,0,0,-19.8135,-83.73206889,1
40401,2789,42.28650528,51.94999695,0,0,-19.8135,-83.73206889,1
40402,2789,42.28650528,51.94999695,0,0,-15.73425,-83.73206889,1
40403,2789,42.28650528,54.06999969,0,0,-15.73425,-83.73206889,1
40404,2789,42.28650528,54.06999969,0,0,-9.51825,-83.73206889,1
40405,2789,42.28651667,32.81999969,0,0,-22.815,-83.73237,1
40406,2789,42.28651667,36.52999878,0,0,-22.815,-83.73237,1
40407,2789,42.28651667,40.87999725,0,0,-22.815,-83.73237,1
40408,2789,42.28651667,40.87999725,0,0,-22.035,-83.73237,1
40409,2789,42.28655722,54.06999969,0,0,-9.51825,-83.73142056,1
40410,2789,42.28655722,55.38999939,0,0,-9.51825,-83.73142056,1
40411,2789,42.28655722,55.38999939,0,0,-6.02175,-83.73142056,1
40412,2789,42.28655722,56.61000061,0,0,-6.02175,-83.73142056,1
40413,2789,42.28655722,58.59999847,0,0,-6.02175,-83.73142056,1
40414,2789,42.28655722,58.59999847,0,0,-4.85625,-83.73142056,1
40415,2789,42.28660333,58.59999847,0,0,-4.89375,-83.73088194,1
40416,2789,42.28660333,58.59999847,0,0,-4.85625,-83.73088194,1
40417,2789,42.28660333,59.34000015,0,0,-4.89375,-83.73088194,1
40418,2789,42.28660333,59.34000015,0,0,-4.3065,-83.73088194,1
40419,2789,42.28660333,59.84000015,0,0,-4.3065,-83.73088194,1
40420,2789,42.28660333,60.34999847,0,0,-4.50225,-83.73088194,1
40421,2789,42.28660333,60.34999847,0,0,-4.3065,-83.73088194,1
40422,2789,42.28661833,20.98999977,0,0,-19.257,-83.73259111,1
40423,2789,42.28661833,25.54999924,0,0,-19.257,-83.73259111,1
40424,2789,42.28661833,25.54999924,0,0,-16.7025,-83.73259111,1
40425,2789,42.28661833,29.37999916,0,0,-17.4885,-83.73259111,1
40426,2789,42.28661833,29.37999916,0,0,-17.355,-83.73259111,1
40427,2789,42.28661833,29.37999916,0,0,-16.7025,-83.73259111,1
40428,2789,42.28661833,32.81999969,0,0,-22.815,-83.73259111,1
40429,2789,42.28661833,32.81999969,0,0,-17.355,-83.73259111,1
40430,2789,42.28669611,60.34999847,0,0,-4.50225,-83.73032944,1
40431,2789,42.28669611,60.95999908,0,0,-6.85125,-83.73032944,1
40432,2789,42.28669611,60.95999908,0,0,-4.50225,-83.73032944,1
40433,2789,42.28669611,62.07999802,0,0,-12.33225,-83.73032944,1
40434,2789,42.28669611,62.07999802,0,0,-12.30075,-83.73032944,1
40435,2789,42.28669611,62.07999802,0,0,-6.85125,-83.73032944,1
40436,2789,42.28669611,63.09999847,0,0,-12.30075,-83.73032944,1
40437,2789,42.28673306,0.0,0,0,0.0,-83.73264667,1
40438,2789,42.28673306,0.0,0,0,0.197,-83.73264667,1
40439,2789,42.28673306,5.259999752,0,0,-17.0955,-83.73264667,1
40440,2789,42.28673306,5.259999752,0,0,0.0,-83.73264667,2
40441,2789,42.28673306,14.2699995,0,0,-17.0955,-83.73264667,1
40442,2789,42.28673306,20.98999977,0,0,-19.257,-83.73264667,1
40443,2789,42.28673306,20.98999977,0,0,-17.0955,-83.73264667,1
40444,2789,42.28674778,0.0,0,0,0.0,-83.73254639,3
40445,2789,42.28674778,0.0,0,0,0.19675,-83.73254639,3
40446,2789,42.28674778,0.0,0,0,0.197,-83.73254639,1
40447,2789,42.28674778,0.0,0,0,2.55775,-83.73254639,1
40448,2789,42.28674778,0.0,0,0,2.5675,-83.73254639,1
40449,2789,42.28674778,4.659999847,0,0,2.5675,-83.73254639,1
40450,2789,42.28677639,40.20999908,0,0,0.79,-83.74346361,1
40451,2789,42.28677639,40.20999908,0,0,1.58,-83.74346361,1
40452,2789,42.28677639,40.89999771,0,0,0.79,-83.74346361,1
40453,2789,42.28677639,42.73999786,0,0,-13.825,-83.74346361,1
40454,2789,42.28677639,42.73999786,0,0,0.79,-83.74346361,1
40455,2789,42.28677639,45.61000061,0,0,-13.825,-83.74346361,1
40456,2789,42.28679278,63.09999847,0,0,-13.86275,-83.72971667,1
40457,2789,42.28679278,64.05999756,0,0,-13.86275,-83.72971667,1
40458,2789,42.28679278,64.05999756,0,0,-13.6675,-83.72971667,1
40459,2789,42.28679278,64.54999542,0,0,-8.591,-83.72971667,1
40460,2789,42.28679278,64.72000122,0,0,-8.591,-83.72971667,1
40461,2789,42.28679278,64.72000122,0,0,-4.686,-83.72971667,1
40462,2789,42.28683917,64.72000122,0,0,-4.686,-83.72907889,1
40463,2789,42.28683917,64.79999542,0,0,-4.698,-83.72907889,1
40464,2789,42.28683917,64.79999542,0,0,-4.686,-83.72907889,1
40465,2789,42.28683917,65.36999512,0,0,-7.83,-83.72907889,1
40466,2789,42.28685528,4.659999847,0,0,2.5675,-83.732615,1
40467,2789,42.28685528,4.659999847,0,0,8.295,-83.732615,1
40468,2789,42.28685528,9.599999428,0,0,8.2635,-83.732615,1
40469,2789,42.28685528,9.599999428,0,0,8.295,-83.732615,1
40470,2789,42.28685528,9.599999428,0,0,9.0505,-83.732615,1
40471,2789,42.28685528,17.42000008,0,0,8.657,-83.732615,1
40472,2789,42.28685528,17.42000008,0,0,9.0505,-83.732615,1
40473,2789,42.28685528,24.76000023,0,0,8.657,-83.732615,1
40474,2789,42.28686194,66.06999969,0,0,-10.37475,-83.72843417,1
40475,2789,42.28686194,66.06999969,0,0,-7.83,-83.72843417,1
40476,2789,42.28686194,66.98999786,0,0,-10.5705,-83.72843417,1
40477,2789,42.28686194,67.61999512,0,0,-10.5705,-83.72843417,1
40478,2789,42.28686194,67.61999512,0,0,-7.4385,-83.72843417,1
40479,2789,42.28688306,67.61999512,0,0,-7.4385,-83.72776028,1
40480,2789,42.28688306,68.33000183,0,0,-9.384,-83.72776028,1
40481,2789,42.28688306,68.33000183,0,0,-7.4385,-83.72776028,1
40482,2789,42.28688306,69.04999542,0,0,-9.5795,-83.72776028,1
40483,2789,42.28688306,69.04999542,0,0,-9.384,-83.72776028,1
40484,2789,42.28688306,69.45999908,0,0,-9.5795,-83.72776028,1
40485,2789,42.28696306,47.54999924,0,0,16.569,-83.72707444,1
40486,2789,42.28696306,47.54999924,0,0,16.9635,-83.72707444,1
40487,2789,42.28696306,51.45999908,0,0,16.569,-83.72707444,1
40488,2789,42.28696306,51.45999908,0,0,16.9635,-83.72707444,1
40489,2789,42.28696306,55.37999725,0,0,16.569,-83.72707444,1
40490,2789,42.28696306,59.18999863,0,0,9.372,-83.72707444,1
40491,2789,42.28696306,59.18999863,0,0,10.153,-83.72707444,1
40492,2789,42.28696306,61.50999832,0,0,1.75725,-83.72707444,1
40493,2789,42.28696306,61.50999832,0,0,9.372,-83.72707444,1
40494,2789,42.28696306,63.70999908,0,0,-16.85625,-83.72707444,1
40495,2789,42.28696306,63.70999908,0,0,-16.46875,-83.72707444,1
40496,2789,42.28696306,63.75,0,0,-16.85625,-83.72707444,1
40497,2789,42.28696306,63.81999969,0,0,-18.01875,-83.72707444,1
40498,2789,42.28696306,63.81999969,0,0,-16.85625,-83.72707444,1
40499,2789,42.28696306,63.87999725,0,0,-3.905,-83.72707444,1
40500,2789,42.28696306,63.87999725,0,0,1.75725,-83.72707444,1
40501,2789,42.28696306,63.93999863,0,0,-16.6625,-83.72707444,1
40502,2789,42.28696306,63.93999863,0,0,-16.46875,-83.72707444,1
40503,2789,42.28696306,64.04000092,0,0,-9.165,-83.72707444,1
40504,2789,42.28696306,64.04000092,0,0,-5.85,-83.72707444,1
40505,2789,42.28696306,64.04999542,0,0,-11.91025,-83.72707444,1
40506,2789,42.28696306,64.04999542,0,0,-10.934,-83.72707444,1
40507,2789,42.28696306,64.11000061,0,0,-10.934,-83.72707444,1
40508,2789,42.28696306,64.11000061,0,0,-8.2005,-83.72707444,1
40509,2789,42.28696306,64.15999603,0,0,-16.317,-83.72707444,1
40510,2789,42.28696306,64.15999603,0,0,-11.2665,-83.72707444,1
40511,2789,42.28696306,64.16999817,0,0,-18.06525,-83.72707444,1
40512,2789,42.28696306,64.16999817,0,0,-18.01875,-83.72707444,1
40513,2789,42.28696306,64.19999695,0,0,-12.285,-83.72707444,1
40514,2789,42.28696306,64.20999908,0,0,-8.775,-83.72707444,1
40515,2789,42.28696306,64.20999908,0,0,-5.85,-83.72707444,1
40516,2789,42.28696306,64.26999664,0,0,-9.12975,-83.72707444,1
40517,2789,42.28696306,64.26999664,0,0,-7.96425,-83.72707444,1
40518,2789,42.28696306,64.31999969,0,0,-13.08175,-83.72707444,1
40519,2789,42.28696306,64.31999969,0,0,-11.91025,-83.72707444,1
40520,2789,42.28696306,64.33000183,0,0,-7.96425,-83.72707444,1
40521,2789,42.28696306,64.33000183,0,0,-6.79875,-83.72707444,1
40522,2789,42.28696306,64.44999695,0,0,-11.2665,-83.72707444,1
40523,2789,42.28696306,64.44999695,0,0,-10.4895,-83.72707444,1
40524,2789,42.28696306,64.45999908,0,0,-17.825,-83.72707444,1
40525,2789,42.28696306,64.52999878,0,0,-13.277,-83.72707444,1
40526,2789,42.28696306,64.52999878,0,0,-8.97,-83.72707444,1
40527,2789,42.28696306,64.52999878,0,0,-8.775,-83.72707444,1
40528,2789,42.28696306,64.58999634,0,0,-9.7125,-83.72707444,1
40529,2789,42.28696306,64.58999634,0,0,-9.12975,-83.72707444,1
40530,2789,42.28696306,64.65000153,0,0,-8.1585,-83.72707444,1
40531,2789,42.28696306,64.65000153,0,0,-6.79875,-83.72707444,1
40532,2789,42.28696306,64.68999481,0,0,-13.277,-83.72707444,1
40533,2789,42.28696306,64.68999481,0,0,-8.9815,-83.72707444,1
40534,2789,42.28696306,64.68999481,0,0,-8.97,-83.72707444,1
40535,2789,42.28696306,64.69999695,0,0,-1.556,-83.72707444,1
40536,2789,42.28696306,64.69999695,0,0,1.3615,-83.72707444,1
40537,2789,42.28696306,64.72999573,0,0,-14.235,-83.72707444,1
40538,2789,42.28696306,64.72999573,0,0,-14.1985,-83.72707444,1
40539,2789,42.28696306,64.72999573,0,0,-12.285,-83.72707444,1
40540,2789,42.28696306,64.76000214,0,0,-8.2005,-83.72707444,1
40541,2789,42.28696306,64.76000214,0,0,-8.19,-83.72707444,1
40542,2789,42.28696306,64.76000214,0,0,-7.41,-83.72707444,1
40543,2789,42.28696306,64.84999847,0,0,-9.7125,-83.72707444,1
40544,2789,42.28696306,64.84999847,0,0,-9.6875,-83.72707444,1
40545,2789,42.28696306,64.86999512,0,0,-18.79375,-83.72707444,1
40546,2789,42.28696306,64.86999512,0,0,-17.825,-83.72707444,1
40547,2789,42.28696306,64.88999939,0,0,-4.10025,-83.72707444,1
40548,2789,42.28696306,64.88999939,0,0,-3.905,-83.72707444,1
40549,2789,42.28696306,64.91999817,0,0,-4.10025,-83.72707444,1
40550,2789,42.28696306,64.91999817,0,0,-4.0845,-83.72707444,1
40551,2789,42.28696306,65.16999817,0,0,-13.95,-83.72707444,1
40552,2789,42.28696306,65.16999817,0,0,-13.5625,-83.72707444,1
40553,2789,42.28696306,65.18999481,0,0,1.3615,-83.72707444,1
40554,2789,42.28696306,65.18999481,0,0,1.556,-83.72707444,1
40555,2789,42.28696306,65.22000122,0,0,-18.01875,-83.72707444,1
40556,2789,42.28696306,65.22000122,0,0,-13.95,-83.72707444,1
40557,2789,42.28696306,65.22999573,0,0,-7.391,-83.72707444,1
40558,2789,42.28696306,65.22999573,0,0,-7.3815,-83.72707444,1
40559,2789,42.28696306,65.33000183,0,0,-13.40325,-83.72707444,1
40560,2789,42.28696306,65.33000183,0,0,-10.4895,-83.72707444,1
40561,2789,42.28696306,65.40000153,0,0,-15.171,-83.72707444,1
40562,2789,42.28696306,65.40000153,0,0,-14.1985,-83.72707444,1
40563,2789,42.28696306,65.55999756,0,0,-18.79375,-83.72707444,1
40564,2789,42.28696306,65.55999756,0,0,-18.01875,-83.72707444,1
40565,2789,42.28696306,65.59999847,0,0,-7.391,-83.72707444,1
40566,2789,42.28696306,65.59999847,0,0,-4.0845,-83.72707444,1
40567,2789,42.28696306,65.65000153,0,0,-4.0845,-83.72707444,1
40568,2789,42.28696306,65.65000153,0,0,1.556,-83.72707444,1
40569,2789,42.28696306,65.76999664,0,0,-7.41,-83.72707444,1
40570,2789,42.28696306,65.77999878,0,0,-15.171,-83.72707444,1
40571,2789,42.28696306,66.36000061,0,0,-13.5975,-83.72707444,1
40572,2789,42.28696306,66.36000061,0,0,-13.40325,-83.72707444,1
40573,2789,42.28696306,66.61000061,0,0,-15.171,-83.72707444,1
40574,2789,42.28696306,66.63999939,0,0,-7.605,-83.72707444,1
40575,2789,42.28696306,66.63999939,0,0,-7.41,-83.72707444,1
40576,2789,42.28696306,67.15000153,0,0,-15.3655,-83.72707444,2
40577,2789,42.28696306,67.26999664,0,0,-13.58,-83.72707444,1
40578,2789,42.28696306,67.31999969,0,0,-8.19,-83.72707444,1
40579,2789,42.28696306,67.31999969,0,0,-7.605,-83.72707444,1
40580,2789,42.28696306,67.62999725,0,0,-9.945,-83.72707444,1
40581,2789,42.28696306,67.62999725,0,0,-8.19,-83.72707444,1
40582,2789,42.28696306,67.69999695,0,0,-17.3105,-83.72707444,1
40583,2789,42.28696306,67.69999695,0,0,-17.266,-83.72707444,1
40584,2789,42.28696306,67.69999695,0,0,-15.3655,-83.72707444,1
40585,2789,42.28696306,68.12999725,0,0,-11.715,-83.72707444,1
40586,2789,42.28696306,68.12999725,0,0,-9.95775,-83.72707444,1
40587,2789,42.28696306,68.12999725,0,0,-9.945,-83.72707444,1
40588,2789,42.28696306,68.26000214,0,0,-18.43,-83.72707444,1
40589,2789,42.28696306,68.26000214,0,0,-17.266,-83.72707444,1
40590,2789,42.28696306,68.41999817,0,0,-18.43,-83.72707444,1
40591,2789,42.28696306,68.41999817,0,0,-16.684,-83.72707444,1
40592,2789,42.28696306,68.47000122,0,0,-11.91025,-83.72707444,1
40593,2789,42.28696306,68.47000122,0,0,-11.3245,-83.72707444,1
40594,2789,42.28696306,68.52999878,0,0,-11.715,-83.72707444,1
40595,2789,42.28696306,68.55999756,0,0,-11.3245,-83.72707444,1
40596,2789,42.28696306,68.55999756,0,0,-9.56725,-83.72707444,1
40597,2789,42.28696306,68.66999817,0,0,-18.43,-83.72707444,1
40598,2789,42.28696306,68.68000031,0,0,-9.7625,-83.72707444,1
40599,2789,42.28696306,68.68000031,0,0,-9.56725,-83.72707444,1
40600,2789,42.28696306,69.08999634,0,0,-9.775,-83.72707444,1
40601,2789,42.28696306,69.08999634,0,0,-9.7625,-83.72707444,1
40602,2789,42.28696306,69.08999634,0,0,-9.384,-83.72707444,1
40603,2789,42.28696306,69.44999695,0,0,-9.384,-83.72707444,1
40604,2789,42.28696306,69.45999908,0,0,-9.5795,-83.72707444,1
40605,2789,42.28701833,20.38999939,0,0,-12.78875,-83.70334778,1
40606,2789,42.28701833,20.38999939,0,0,-12.65875,-83.70334778,1
40607,2789,42.28701833,26.17000008,0,0,-23.56475,-83.70334778,1
40608,2789,42.28701833,26.17000008,0,0,-12.65875,-83.70334778,1
40609,2789,42.28701833,32.36000061,0,0,-30.18625,-83.70334778,1
40610,2789,42.28701833,32.36000061,0,0,-23.56475,-83.70334778,1
40611,2789,42.28701833,37.96999741,0,0,-30.96525,-83.70334778,1
40612,2789,42.28701833,37.96999741,0,0,-30.18625,-83.70334778,1
40613,2789,42.28701833,42.59999847,0,0,-30.96525,-83.70334778,1
40614,2789,42.287035,45.61000061,0,0,-22.12,-83.74325278,1
40615,2789,42.287035,45.61000061,0,0,-21.868,-83.74325278,1
40616,2789,42.287035,45.61000061,0,0,-13.825,-83.74325278,1
40617,2789,42.287035,48.12999725,0,0,-24.40625,-83.74325278,1
40618,2789,42.287035,48.12999725,0,0,-21.868,-83.74325278,1
40619,2789,42.287035,50.21999741,0,0,-24.40625,-83.74325278,1
40620,2789,42.287035,50.21999741,0,0,-24.211,-83.74325278,1
40621,2789,42.287035,51.15999985,0,0,-24.211,-83.74325278,1
40622,2789,42.287035,51.15999985,0,0,-13.47225,-83.74325278,1
40623,2789,42.28703583,12.80999947,0,0,4.52525,-83.70347778,1
40624,2789,42.28703583,12.80999947,0,0,6.296,-83.70347778,1
40625,2789,42.28703583,14.67000008,0,0,6.296,-83.70347778,1
40626,2789,42.28703583,15.25999928,0,0,-3.73825,-83.70347778,1
40627,2789,42.28703583,15.25999928,0,0,4.52525,-83.70347778,1
40628,2789,42.28703583,20.38999939,0,0,-12.78875,-83.70347778,1
40629,2789,42.28703583,20.38999939,0,0,-3.73825,-83.70347778,1
40630,2789,42.28708444,24.76000023,0,0,8.657,-83.73276472,1
40631,2789,42.28708444,24.76000023,0,0,10.231,-83.73276472,1
40632,2789,42.28708444,30.87999916,0,0,10.231,-83.73276472,1
40633,2789,42.28708444,35.34999847,0,0,5.31225,-83.73276472,1
40634,2789,42.28708444,35.34999847,0,0,10.231,-83.73276472,1
40635,2789,42.28708444,39.84999847,0,0,5.27175,-83.73276472,1
40636,2789,42.28720389,14.67000008,0,0,6.296,-83.70360833,1
40637,2789,42.28720389,14.67000008,0,0,9.64075,-83.70360833,1
40638,2789,42.28720389,17.95999908,0,0,9.64075,-83.70360833,1
40639,2789,42.28720389,22.07999992,0,0,6.6045,-83.70360833,1
40640,2789,42.28720389,22.07999992,0,0,6.6895,-83.70360833,1
40641,2789,42.28720389,22.07999992,0,0,7.77,-83.70360833,1
40642,2789,42.28720389,25.27999878,0,0,7.77,-83.70360833,1
40643,2789,42.28725889,42.59999847,0,0,-30.96525,-83.70330417,1
40644,2789,42.28725889,42.59999847,0,0,-29.9915,-83.70330417,1
